Ensemble_ID	NOM_1	NOM_2	OSF_1	OSF_2	OSCC_1	OSCC_2
ENSG00000125388	88	244	175	417	236	105
ENSG00000199335	0	4	0	0	0	1
ENSG00000251075	5	0	0	5	11	0
ENSG00000197386	5967	6295	7374	13863	7018	3429
ENSG00000188981	10	39	41	55	76	32
ENSG00000159788	3344	3411	2263	3982	3190	1630
ENSG00000248840	2	2	10	6	10	0
ENSG00000248843	10	2	2	0	7	0
ENSG00000109758	8	13	4	57	46	21
ENSG00000175920	16	418	696	250	172	32
ENSG00000261643	19	30	26	41	39	18
ENSG00000163956	2308	2786	2626	8443	4429	1357
ENSG00000268781	0	0	0	0	0	0
ENSG00000270090	0	4	2	6	10	5
ENSG00000216560	0	0	0	2	41	22
ENSG00000250681	0	0	0	6	11	1
ENSG00000250632	0	0	0	0	13	4
ENSG00000250986	16	10	28	12	52	18
ENSG00000184160	127	296	124	72	381	38
ENSG00000251166	0	0	0	1	6	5
ENSG00000234386	0	0	0	2	17	5
ENSG00000249522	0	0	0	0	2	2
ENSG00000253917	0	0	0	0	0	0
ENSG00000271977	0	0	0	0	0	0
ENSG00000251271	4	1	0	8	16	1
ENSG00000251669	77	129	59	107	145	37
ENSG00000250476	0	0	0	0	0	0
ENSG00000264106	0	0	0	0	0	0
ENSG00000243894	10	2	0	4	20	6
ENSG00000221301	4	0	2	0	6	2
ENSG00000250940	6	2	0	0	7	1
ENSG00000248669	0	0	0	0	3	2
ENSG00000198787	0	0	0	0	16	1
ENSG00000250381	0	0	0	2	8	2
ENSG00000250710	0	0	0	0	14	0
ENSG00000249844	0	0	0	0	5	8
ENSG00000163982	4	2	2	1	28	11
ENSG00000132406	415	578	434	1115	878	255
ENSG00000145220	368	368	458	1430	526	250
ENSG00000168826	104	147	159	261	166	51
ENSG00000248516	0	0	0	2	20	1
ENSG00000168824	1062	2053	1462	2065	2608	1791
ENSG00000168818	699	922	969	1478	1684	456
ENSG00000248221	9	10	8	18	16	2
ENSG00000237170	4	13	4	12	8	7
ENSG00000247708	92	79	95	106	130	31
ENSG00000273396	2	0	4	2	15	12
ENSG00000163132	229	271	225	304	138	38
ENSG00000251587	0	2	0	4	8	4
ENSG00000200761	0	0	0	3	7	3
ENSG00000170891	50	58	64	31	20	19
ENSG00000152953	88	138	82	50	88	20
ENSG00000252266	0	0	0	0	3	0
ENSG00000201496	0	0	0	2	17	3
ENSG00000082929	12	51	4	9	14	2
ENSG00000173040	452	450	173	223	178	85
ENSG00000072840	1432	924	769	6504	1109	471
ENSG00000072832	170	408	136	859	338	184
ENSG00000263631	0	0	0	2	5	0
ENSG00000181215	6	4	0	19	55	32
ENSG00000152969	67	13	31	72	81	33
ENSG00000249896	2	2	0	6	38	9
ENSG00000251408	0	0	2	14	26	6
ENSG00000269908	0	0	0	0	6	2
ENSG00000109501	545	452	495	1875	1579	247
ENSG00000074211	3268	2652	4362	6694	7657	4128
ENSG00000013288	1449	1132	917	5512	1537	546
ENSG00000179010	6905	10722	10617	13270	13784	4886
ENSG00000251580	4	17	22	30	51	2
ENSG00000170846	352	441	448	790	691	170
ENSG00000246526	10	6	12	12	26	13
ENSG00000268791	0	0	0	0	2	0
ENSG00000163993	192	187	100	272	2361	91
ENSG00000178988	1980	2552	2472	3264	4297	1142
ENSG00000186222	338	408	378	666	607	216
ENSG00000170871	4180	7185	7334	3652	3998	1431
ENSG00000132405	1920	2679	2080	4154	5033	1525
ENSG00000265953	0	0	0	0	0	0
ENSG00000187904	3	11	8	23	16	1
ENSG00000202392	10	2	6	10	8	4
ENSG00000265550	0	0	0	1	4	6
ENSG00000245748	26	16	10	25	38	12
ENSG00000173013	58	66	51	137	89	49
ENSG00000173011	1104	1923	1684	1052	1040	365
ENSG00000109519	799	1621	1071	1840	1468	856
ENSG00000245468	12	42	38	26	48	12
ENSG00000200867	0	0	0	2	6	0
ENSG00000184985	122	346	343	1627	731	397
ENSG00000264658	0	0	0	1	2	0
ENSG00000178597	6	66	28	54	776	25
ENSG00000266690	0	0	0	2	1	1
ENSG00000272620	16	33	14	263	113	178
ENSG00000196526	473	706	462	4339	1096	363
ENSG00000228919	14	29	19	121	38	16
ENSG00000163995	1045	4020	7433	807	307	121
ENSG00000207807	2	2	4	0	0	0
ENSG00000273267	20	19	74	20	10	5
ENSG00000251460	10	36	26	11	6	11
ENSG00000250471	14	7	4	54	28	14
ENSG00000125089	1175	1267	1472	7634	2441	695
ENSG00000170801	214	638	575	1704	667	228
ENSG00000249145	0	0	0	0	1	0
ENSG00000248986	0	6	0	2	0	0
ENSG00000251615	318	204	198	60	111	22
ENSG00000087008	2153	1718	1245	1015	1117	389
ENSG00000202054	4	2	0	4	0	0
ENSG00000155275	624	661	624	935	675	218
ENSG00000251186	5	0	4	9	5	0
ENSG00000205959	12	35	37	27	51	10
ENSG00000155269	298	69	188	74	276	94
ENSG00000109625	16	5	8	11	28	14
ENSG00000250915	0	0	0	0	2	2
ENSG00000215612	8	20	28	14	44	20
ENSG00000258507	0	0	0	3	2	0
ENSG00000197468	0	0	0	0	12	0
ENSG00000249272	0	0	0	2	12	11
ENSG00000250804	0	6	0	8	59	18
ENSG00000249347	0	0	0	2	2	4
ENSG00000271057	0	2	2	0	9	6
ENSG00000238726	0	0	0	0	2	2
ENSG00000251313	0	0	0	3	4	0
ENSG00000250342	2	4	0	4	4	0
ENSG00000249767	6	10	6	11	25	2
ENSG00000163612	9	30	2	5	21	9
ENSG00000250268	0	0	0	2	17	0
ENSG00000264372	0	0	0	0	6	0
ENSG00000229924	0	2	2	6	21	2
ENSG00000232399	0	0	0	1	21	1
ENSG00000231396	0	0	0	2	36	0
ENSG00000233136	2	0	0	0	4	1
ENSG00000227551	0	0	0	0	0	0
ENSG00000249482	10	0	1	0	21	2
ENSG00000223569	4	0	0	2	30	9
ENSG00000250231	0	0	4	4	10	1
ENSG00000249104	0	0	0	0	5	0
ENSG00000250844	0	0	0	4	18	8
ENSG00000248920	0	0	0	0	0	0
ENSG00000250745	0	0	0	0	5	0
ENSG00000249811	0	0	0	0	1	0
ENSG00000248933	0	0	0	1	15	0
ENSG00000250913	0	0	0	0	1	1
ENSG00000232264	0	0	0	0	0	0
ENSG00000230430	0	0	0	0	0	0
ENSG00000229579	0	0	0	0	0	0
ENSG00000227140	0	0	0	0	0	0
ENSG00000235780	0	0	0	0	0	0
ENSG00000231051	0	0	0	0	0	1
ENSG00000231637	0	0	0	0	0	0
ENSG00000251694	0	0	0	1	5	0
ENSG00000228856	0	0	0	0	0	0
ENSG00000205946	2	0	0	2	5	0
ENSG00000219492	0	0	0	0	17	7
ENSG00000188438	0	0	0	0	4	2
ENSG00000252307	0	0	0	0	0	0
ENSG00000232773	0	0	0	2	0	2
ENSG00000186146	0	0	0	0	2	0
ENSG00000248364	0	0	0	2	7	0
ENSG00000215323	0	0	0	0	13	0
ENSG00000266246	0	0	0	0	0	0
ENSG00000250884	0	0	0	0	26	4
ENSG00000251624	0	0	0	39	7	9
ENSG00000249866	0	0	0	2	14	2
ENSG00000249443	0	0	0	0	2	2
ENSG00000242034	0	4	2	0	3	0
ENSG00000221275	0	2	0	0	3	0
ENSG00000244004	0	4	0	10	5	1
ENSG00000249799	0	2	0	0	0	0
ENSG00000265901	0	2	0	0	2	0
ENSG00000250942	0	4	3	0	2	0
ENSG00000186234	0	0	0	9	17	4
ENSG00000251087	0	0	0	2	26	9
ENSG00000249563	0	0	0	0	9	0
ENSG00000250425	0	2	0	10	15	8
ENSG00000109667	239	226	290	3920	4882	656
ENSG00000169676	4	0	10	35	185	8
ENSG00000252002	2	4	0	2	9	0
ENSG00000249219	2	0	0	20	15	3
ENSG00000250413	0	3	6	40	51	19
ENSG00000261490	105	376	96	164	130	42
ENSG00000071127	10082	13089	9355	24011	21582	6271
ENSG00000264931	8	26	12	9	16	0
ENSG00000223086	34	28	12	26	12	1
ENSG00000250393	0	0	0	0	0	3
ENSG00000251296	0	6	0	4	8	5
ENSG00000248777	0	2	0	2	26	4
ENSG00000271544	0	0	0	0	0	0
ENSG00000250040	4	0	0	7	21	9
ENSG00000250573	0	0	0	2	2	0
ENSG00000250074	0	0	0	2	5	0
ENSG00000250505	0	0	0	2	8	0
ENSG00000251278	0	0	0	0	13	8
ENSG00000251338	2	0	0	1	10	2
ENSG00000250613	1	4	0	0	9	0
ENSG00000178163	903	1633	1497	2321	1677	761
ENSG00000248419	0	0	0	0	5	0
ENSG00000109684	92	25	2	22	85	28
ENSG00000249334	0	0	0	4	6	1
ENSG00000207716	0	2	0	4	1	2
ENSG00000250896	4	10	6	22	20	2
ENSG00000002587	834	992	460	1022	627	258
ENSG00000222182	4	31	12	17	5	0
ENSG00000251152	26	6	2	32	57	25
ENSG00000249631	8	6	19	12	39	19
ENSG00000248300	2	0	8	0	23	5
ENSG00000248262	0	0	0	0	2	4
ENSG00000266669	0	0	0	0	0	0
ENSG00000251210	0	0	0	1	23	0
ENSG00000212282	0	0	0	0	2	4
ENSG00000249995	0	2	0	0	11	2
ENSG00000249780	0	0	0	0	0	0
ENSG00000250371	4	2	8	18	17	14
ENSG00000250098	0	0	0	0	11	0
ENSG00000252235	0	0	0	0	2	0
ENSG00000205940	14	31	33	62	82	18
ENSG00000157869	436	630	497	1189	873	168
ENSG00000109705	6	22	2	20	44	29
ENSG00000246095	0	0	0	9	16	10
ENSG00000038219	5737	8450	6268	14126	9376	2925
ENSG00000266240	0	2	13	3	4	5
ENSG00000249148	0	0	2	4	11	0
ENSG00000242209	0	0	0	0	10	0
ENSG00000250634	0	0	0	20	78	10
ENSG00000252092	0	0	0	2	3	4
ENSG00000250497	0	0	0	13	58	12
ENSG00000224569	2	2	0	0	16	0
ENSG00000248698	0	0	0	2	16	5
ENSG00000251317	0	0	0	0	0	0
ENSG00000251679	0	0	0	0	7	2
ENSG00000249988	0	2	2	2	7	0
ENSG00000251412	0	3	0	0	12	10
ENSG00000248425	0	0	0	0	3	0
ENSG00000248360	6	33	44	39	505	72
ENSG00000251252	0	2	2	2	9	12
ENSG00000202449	2	0	0	0	2	0
ENSG00000247624	15	44	43	31	110	14
ENSG00000137449	2641	6098	3135	3390	5377	3683
ENSG00000249252	57	92	88	93	104	67
ENSG00000199420	0	0	0	0	4	6
ENSG00000163145	199	760	218	158	104	28
ENSG00000251379	8	26	7	43	27	7
ENSG00000048342	376	856	494	785	1502	487
ENSG00000249930	0	0	0	6	11	0
ENSG00000273133	2	18	8	43	17	6
ENSG00000118564	2923	5449	4921	4669	5264	1987
ENSG00000237765	390	468	480	1093	933	235
ENSG00000109743	90	198	166	46	70	30
ENSG00000214846	9	0	7	0	6	3
ENSG00000248188	0	0	0	0	4	5
ENSG00000004468	180	382	186	607	2626	754
ENSG00000251644	0	1	0	0	5	2
ENSG00000137440	6304	13117	12431	8615	15299	15245
ENSG00000137441	96	208	28	6	21	6
ENSG00000007062	435	7	11	15	118	33
ENSG00000251758	2	0	0	0	0	0
ENSG00000169762	604	1231	1320	1445	834	266
ENSG00000249234	2	23	11	20	14	0
ENSG00000263327	158	112	189	143	101	34
ENSG00000242358	0	0	0	0	0	0
ENSG00000248851	0	4	2	0	17	1
ENSG00000249506	0	0	0	8	19	2
ENSG00000248138	1	1	0	0	12	6
ENSG00000169744	857	1056	1277	219	356	156
ENSG00000249998	0	0	0	0	20	2
ENSG00000251212	0	0	0	0	11	4
ENSG00000250819	0	0	0	0	17	2
ENSG00000206780	0	0	0	0	6	0
ENSG00000215278	0	0	0	0	10	0
ENSG00000151552	420	673	767	1015	612	127
ENSG00000249581	0	0	0	0	7	0
ENSG00000238536	0	0	0	0	2	0
ENSG00000249488	0	0	0	0	10	5
ENSG00000002549	1735	1918	2045	5333	2689	856
ENSG00000249502	22	15	18	20	25	14
ENSG00000265011	2	4	2	0	0	0
ENSG00000118579	1737	2003	1814	2684	1797	603
ENSG00000047662	37	209	442	27	57	20
ENSG00000163257	996	1374	1175	2332	1975	552
ENSG00000109805	362	310	402	2770	1762	576
ENSG00000178177	777	1009	856	1283	1311	456
ENSG00000235413	33	27	25	53	43	7
ENSG00000251048	0	0	0	0	3	1
ENSG00000248238	0	0	0	0	15	9
ENSG00000251816	0	0	0	0	3	1
ENSG00000248515	0	2	4	0	109	5
ENSG00000249441	0	0	0	0	21	1
ENSG00000241612	19	11	13	8	25	6
ENSG00000250611	0	0	0	0	4	0
ENSG00000145147	821	782	656	691	361	115
ENSG00000248228	35	13	20	3	3	1
ENSG00000207732	4	0	0	7	2	4
ENSG00000163138	359	397	442	794	591	179
ENSG00000185774	52	125	86	201	213	72
ENSG00000272995	0	2	4	2	9	1
ENSG00000250243	0	0	0	0	8	0
ENSG00000250092	0	2	0	3	11	2
ENSG00000242768	0	0	0	10	8	1
ENSG00000248343	0	0	0	0	6	2
ENSG00000250039	0	1	4	25	46	3
ENSG00000239001	0	0	0	0	3	0
ENSG00000152990	791	1255	1287	5509	3716	1003
ENSG00000238383	0	0	1	8	2	0
ENSG00000244538	1	0	0	0	6	2
ENSG00000251516	0	0	0	0	11	1
ENSG00000249948	4	0	6	16	38	8
ENSG00000237350	48	67	78	84	135	93
ENSG00000248837	0	0	0	8	27	1
ENSG00000249645	0	0	0	2	5	6
ENSG00000249547	0	5	22	0	11	0
ENSG00000251220	0	0	2	0	2	0
ENSG00000250137	6	19	4	0	13	6
ENSG00000251292	2	2	0	2	8	1
ENSG00000109819	1774	4335	4310	97	366	76
ENSG00000249453	10	42	8	1	9	1
ENSG00000222262	0	0	0	0	2	0
ENSG00000265001	0	0	0	2	2	0
ENSG00000109606	4660	7564	4946	14124	10653	4269
ENSG00000207697	6	32	6	20	24	3
ENSG00000243005	6	11	3	36	16	6
ENSG00000249256	0	0	0	1	4	0
ENSG00000261121	2	0	0	6	18	7
ENSG00000251638	0	0	0	0	5	4
ENSG00000248444	0	0	0	2	10	3
ENSG00000109610	411	1290	1054	236	138	17
ENSG00000181982	397	580	580	739	1698	97
ENSG00000153012	54	59	150	21	104	22
ENSG00000109618	425	398	505	699	463	169
ENSG00000038210	1384	1925	1642	3379	3444	1521
ENSG00000271172	0	0	6	4	6	1
ENSG00000168228	328	415	555	670	591	136
ENSG00000264496	4	7	8	16	9	0
ENSG00000053900	873	1079	1138	2374	1417	709
ENSG00000249320	0	0	0	2	7	0
ENSG00000248608	0	0	0	6	8	10
ENSG00000238632	0	0	0	0	0	0
ENSG00000248545	0	0	0	0	14	0
ENSG00000228154	0	0	0	1	2	0
ENSG00000157765	96	0	0	6	61	22
ENSG00000242640	0	0	0	0	6	0
ENSG00000249277	0	0	0	0	3	0
ENSG00000250050	2	2	0	4	30	2
ENSG00000248133	0	0	0	0	0	0
ENSG00000251353	0	0	0	0	7	0
ENSG00000248654	6	0	0	2	7	0
ENSG00000091490	651	394	456	4770	8325	162
ENSG00000250541	8	3	0	17	19	5
ENSG00000250317	213	531	589	739	599	175
ENSG00000251009	3	2	2	0	15	5
ENSG00000248452	0	0	0	0	18	0
ENSG00000168214	2197	4349	3032	7150	3805	1648
ENSG00000163394	10	10	0	4	21	16
ENSG00000109680	187	372	368	942	729	200
ENSG00000265627	0	0	0	0	3	8
ENSG00000200999	2	4	4	9	6	2
ENSG00000109689	792	924	758	2193	1385	880
ENSG00000240005	6	2	10	29	52	15
ENSG00000248340	22	12	10	34	26	14
ENSG00000251080	0	0	0	0	9	0
ENSG00000205830	0	0	0	0	27	10
ENSG00000249699	1	0	0	4	29	10
ENSG00000222206	0	0	0	0	4	0
ENSG00000251325	0	0	0	0	4	0
ENSG00000250858	0	0	0	0	8	4
ENSG00000251410	0	0	0	2	7	2
ENSG00000250038	0	0	0	25	42	26
ENSG00000250064	0	0	0	11	9	4
ENSG00000243548	0	0	0	2	0	0
ENSG00000250927	0	0	0	2	5	2
ENSG00000250190	0	0	0	0	9	4
ENSG00000249228	0	0	0	10	29	0
ENSG00000248176	0	0	0	0	4	0
ENSG00000248338	0	0	0	0	1	2
ENSG00000251373	0	0	0	0	4	0
ENSG00000251113	0	2	0	4	15	6
ENSG00000252303	0	0	0	0	1	0
ENSG00000249542	0	0	0	0	14	6
ENSG00000212045	0	0	0	0	0	0
ENSG00000249564	0	0	0	0	2	0
ENSG00000244031	0	0	0	0	4	1
ENSG00000248281	0	0	0	0	11	8
ENSG00000169851	1100	1580	855	30546	8330	3647
ENSG00000249678	6	13	0	120	33	24
ENSG00000250624	2	0	3	61	41	12
ENSG00000251182	0	0	0	2	8	1
ENSG00000251434	0	0	0	6	6	4
ENSG00000249882	0	0	2	2	6	57
ENSG00000251129	6	100	6	2	5	0
ENSG00000251329	0	0	0	0	1	5
ENSG00000250076	0	0	0	0	2	1
ENSG00000249452	0	0	0	2	1	2
ENSG00000249766	0	0	0	0	2	0
ENSG00000248417	0	0	0	0	2	2
ENSG00000265035	0	0	0	0	0	0
ENSG00000250954	0	0	0	2	17	7
ENSG00000251755	0	0	0	0	1	0
ENSG00000250723	0	0	0	0	20	0
ENSG00000239983	0	0	0	0	5	6
ENSG00000248685	0	0	0	0	7	2
ENSG00000263814	0	0	0	0	0	1
ENSG00000250597	0	0	0	0	8	2
ENSG00000238694	0	0	0	0	4	0
ENSG00000250416	0	0	0	0	23	0
ENSG00000206665	0	0	0	0	0	0
ENSG00000047365	4545	6433	3992	5826	6987	5895
ENSG00000248466	10	12	0	22	27	11
ENSG00000247193	4	4	13	5	52	41
ENSG00000197057	166	53	102	60	184	82
ENSG00000251438	0	0	0	0	8	1
ENSG00000248215	0	0	0	0	20	4
ENSG00000251588	0	0	0	0	22	6
ENSG00000261761	0	0	0	0	21	10
ENSG00000247810	0	0	0	0	9	3
ENSG00000264319	0	0	0	0	5	1
ENSG00000174145	16	34	6	24	211	46
ENSG00000154274	90	28	29	53	77	12
ENSG00000248936	4	8	7	10	14	3
ENSG00000181826	634	1067	1213	3038	1222	427
ENSG00000207075	0	0	0	3	1	0
ENSG00000239532	0	4	2	8	7	0
ENSG00000169299	3925	5275	4365	4167	6551	3241
ENSG00000249863	201	131	136	74	141	115
ENSG00000065882	1120	2519	3696	3705	2089	1154
ENSG00000250254	0	2	2	0	0	0
ENSG00000227325	0	0	0	0	0	0
ENSG00000251332	4	18	26	11	6	8
ENSG00000249649	2	7	4	0	3	0
ENSG00000221495	0	0	0	0	0	0
ENSG00000251642	0	0	0	2	6	2
ENSG00000248227	0	2	0	0	4	0
ENSG00000249534	0	2	0	16	26	6
ENSG00000249667	0	0	0	2	2	5
ENSG00000251635	0	0	0	0	13	7
ENSG00000231160	58	91	50	19	24	20
ENSG00000271958	0	0	0	2	10	1
ENSG00000196355	18	6	4	10	11	6
ENSG00000109787	5934	10425	4306	4880	9198	6368
ENSG00000222230	0	0	0	0	1	0
ENSG00000174123	21	14	20	20	68	12
ENSG00000174125	296	264	158	196	342	137
ENSG00000174130	176	192	163	273	759	266
ENSG00000197712	3060	3468	3259	9089	9651	2007
ENSG00000207944	6	2	3	22	13	1
ENSG00000121895	15	15	36	147	50	17
ENSG00000109790	432	739	815	4342	1478	675
ENSG00000249207	4	10	3	30	5	18
ENSG00000249685	14	15	13	68	28	8
ENSG00000157796	635	1009	564	1340	1259	263
ENSG00000035928	2360	2403	2258	6292	4029	1352
ENSG00000206675	0	11	2	5	3	2
ENSG00000222592	0	0	0	0	2	2
ENSG00000134962	246	75	98	68	93	46
ENSG00000264621	0	0	0	0	0	0
ENSG00000238797	0	0	2	0	3	0
ENSG00000163682	11900	16754	14729	20654	22063	7659
ENSG00000121897	380	397	509	426	380	121
ENSG00000224097	10	14	15	14	35	2
ENSG00000109814	2746	2140	1806	4865	12747	1546
ENSG00000249348	39	25	62	112	180	41
ENSG00000163683	3745	4906	3636	2327	6253	1614
ENSG00000252796	1	2	6	4	0	0
ENSG00000255458	3	20	10	34	21	20
ENSG00000078140	2899	4185	3849	5891	5435	2820
ENSG00000252975	27	8	23	31	7	7
ENSG00000249019	20	8	15	41	13	6
ENSG00000243260	11	16	16	34	18	5
ENSG00000180610	50	39	30	133	42	13
ENSG00000121892	6967	7795	6899	13015	12078	4577
ENSG00000271278	3	4	6	20	20	8
ENSG00000252970	0	0	0	0	3	1
ENSG00000250568	24	16	14	25	24	17
ENSG00000231707	15	12	10	20	29	10
ENSG00000249064	0	0	0	4	7	2
ENSG00000205794	15	6	8	14	25	8
ENSG00000078177	1174	1819	1217	2905	3505	1137
ENSG00000200455	0	0	2	0	2	0
ENSG00000201863	0	0	0	2	0	0
ENSG00000248977	0	0	0	0	5	0
ENSG00000260296	16	14	7	28	52	16
ENSG00000168421	68	107	87	264	428	33
ENSG00000250338	0	0	0	2	10	3
ENSG00000249241	5	1	3	8	9	8
ENSG00000174343	9	4	0	426	387	13
ENSG00000239010	0	0	0	0	1	0
ENSG00000163694	6323	5142	2898	2882	5295	1184
ENSG00000250893	32	14	8	7	26	3
ENSG00000221122	4	3	4	5	1	0
ENSG00000242197	9	4	2	13	5	3
ENSG00000263642	12	16	11	6	9	4
ENSG00000179299	277	149	45	64	83	25
ENSG00000248780	8	1	0	0	8	1
ENSG00000163697	861	1400	1332	4777	2081	981
ENSG00000250906	0	6	9	9	8	4
ENSG00000207195	0	0	0	4	1	1
ENSG00000238351	0	0	4	13	10	0
ENSG00000201736	2	2	2	11	7	0
ENSG00000199790	0	0	0	0	0	3
ENSG00000207198	0	2	2	7	7	4
ENSG00000251173	0	0	0	0	6	0
ENSG00000154277	22	214	234	70	57	23
ENSG00000207481	0	0	0	0	8	2
ENSG00000064042	1566	13766	32203	985	1268	2562
ENSG00000239627	8	18	47	17	8	0
ENSG00000249216	12	8	32	7	7	6
ENSG00000249081	0	2	0	0	14	8
ENSG00000109132	0	0	2	4	35	6
ENSG00000250467	0	0	0	0	13	2
ENSG00000249122	2	0	0	2	8	0
ENSG00000200338	0	0	0	2	0	2
ENSG00000249745	0	0	0	0	10	1
ENSG00000245870	0	0	0	4	23	19
ENSG00000249771	0	0	0	0	14	2
ENSG00000249887	0	2	0	0	6	1
ENSG00000109133	2926	4039	3587	8345	6547	2121
ENSG00000182308	14	34	32	55	66	12
ENSG00000272862	0	2	0	0	1	4
ENSG00000014824	2263	4402	4687	4527	4645	2082
ENSG00000249212	27	28	20	78	39	20
ENSG00000188848	4	19	0	6	78	18
ENSG00000250781	0	0	0	2	13	7
ENSG00000178343	38	169	12	0	20	4
ENSG00000124406	1128	2793	3358	321	280	106
ENSG00000266058	0	0	0	0	0	0
ENSG00000240167	2	5	2	0	5	2
ENSG00000248283	8	14	12	14	9	1
ENSG00000260519	0	0	4	2	2	0
ENSG00000251517	2	0	0	0	6	6
ENSG00000252595	0	0	0	0	2	0
ENSG00000215203	0	0	0	2	19	4
ENSG00000248939	0	0	0	0	14	2
ENSG00000250657	0	0	0	43	24	1
ENSG00000213851	0	0	0	0	8	6
ENSG00000248143	0	0	0	15	4	2
ENSG00000251501	0	0	0	0	17	2
ENSG00000239464	0	0	0	0	4	0
ENSG00000239679	0	0	0	0	2	0
ENSG00000124399	16	10	24	6	42	15
ENSG00000250863	0	0	0	0	4	0
ENSG00000251350	0	0	2	14	76	7
ENSG00000183783	14	32	40	14	18	13
ENSG00000266496	0	0	0	0	0	0
ENSG00000251159	0	0	0	0	2	2
ENSG00000177752	6	119	122	5	15	0
ENSG00000151806	1097	1745	1690	2155	1749	533
ENSG00000163281	431	799	769	1254	956	337
ENSG00000273369	23	33	44	59	31	15
ENSG00000272936	0	0	0	0	0	0
ENSG00000249729	0	3	0	0	12	0
ENSG00000248987	0	2	0	0	11	0
ENSG00000248744	0	0	0	2	8	1
ENSG00000248320	0	0	0	2	16	2
ENSG00000224560	0	0	0	2	8	0
ENSG00000200720	0	0	0	0	0	0
ENSG00000222257	0	0	0	2	0	0
ENSG00000163285	0	0	0	0	27	19
ENSG00000260878	0	0	0	0	2	0
ENSG00000151834	10	8	16	4	112	39
ENSG00000249330	0	0	0	1	8	1
ENSG00000252243	0	0	0	0	0	1
ENSG00000249936	44	46	39	57	82	39
ENSG00000170516	0	0	0	0	5	1
ENSG00000109158	24	59	39	3	73	32
ENSG00000163288	1	6	0	6	66	11
ENSG00000238301	0	0	0	0	2	0
ENSG00000260918	2	12	0	16	80	28
ENSG00000169019	641	773	901	1457	1958	660
ENSG00000145246	3069	3708	3587	4923	9073	4582
ENSG00000242431	8	4	3	16	28	2
ENSG00000248254	4	7	27	22	27	10
ENSG00000145244	66	235	187	55	255	73
ENSG00000242262	4	10	7	12	6	4
ENSG00000251827	0	0	2	0	2	1
ENSG00000259959	181	240	168	387	341	66
ENSG00000170448	619	611	650	1457	1081	335
ENSG00000163293	3332	5507	2146	797	2729	1258
ENSG00000198515	218	164	101	70	177	43
ENSG00000221764	0	0	0	0	0	0
ENSG00000074966	74	117	76	71	70	6
ENSG00000200269	2	0	0	0	0	1
ENSG00000253050	0	0	1	0	0	0
ENSG00000135605	539	446	378	142	252	117
ENSG00000202014	0	3	4	2	7	3
ENSG00000109171	2877	3979	3256	4235	3258	1862
ENSG00000145248	6	1	0	22	26	14
ENSG00000182223	0	0	0	4	17	15
ENSG00000075539	4100	5235	4858	18347	7365	3998
ENSG00000251722	0	1	0	2	0	0
ENSG00000109180	1898	3737	3716	6775	5062	1294
ENSG00000248256	8	14	31	22	23	4
ENSG00000145247	444	477	602	7048	3095	990
ENSG00000252913	0	0	0	0	0	0
ENSG00000251334	0	0	0	2	6	0
ENSG00000109182	1397	1562	1908	16	3426	646
ENSG00000225455	3	4	2	0	6	8
ENSG00000222437	0	0	0	0	0	1
ENSG00000221747	0	0	0	1	2	0
ENSG00000221415	0	0	2	0	0	1
ENSG00000249828	0	0	0	0	7	4
ENSG00000266337	0	0	0	0	10	1
ENSG00000249079	0	4	0	0	6	0
ENSG00000250016	0	1	0	0	147	11
ENSG00000237961	0	6	1	2	132	3
ENSG00000268736	2	0	0	2	124	2
ENSG00000248946	0	0	0	2	10	2
ENSG00000248583	0	2	2	0	6	4
ENSG00000251056	2	3	6	0	5	6
ENSG00000250769	0	0	0	0	9	7
ENSG00000248532	0	0	0	0	12	0
ENSG00000269848	0	0	0	0	11	0
ENSG00000268967	0	0	0	0	23	2
ENSG00000268391	0	0	0	0	45	0
ENSG00000232471	0	0	1	0	55	1
ENSG00000251630	0	5	0	0	16	2
ENSG00000251539	0	0	0	4	10	0
ENSG00000250753	0	0	0	0	47	4
ENSG00000265591	0	0	0	2	0	0
ENSG00000249337	0	0	0	2	9	6
ENSG00000221075	1	0	0	0	0	0
ENSG00000221334	1	0	0	0	2	0
ENSG00000221082	0	0	0	0	0	0
ENSG00000223099	0	0	0	0	1	0
ENSG00000109184	1000	1345	1448	2985	2577	1270
ENSG00000250473	7	22	7	29	32	5
ENSG00000272576	1	13	6	25	14	10
ENSG00000243929	0	0	0	0	0	0
ENSG00000188993	4	28	76	32	51	18
ENSG00000163069	437	1969	4165	1234	849	506
ENSG00000251040	0	0	0	0	6	0
ENSG00000163071	330	381	271	40	127	136
ENSG00000251286	0	0	0	0	11	2
ENSG00000199924	0	0	0	0	2	2
ENSG00000239068	0	0	0	0	0	0
ENSG00000109189	1992	1829	1574	2083	2286	817
ENSG00000248866	144	180	128	125	108	53
ENSG00000260120	0	0	0	0	18	18
ENSG00000226950	904	910	879	848	2571	406
ENSG00000264585	13	2	17	16	15	9
ENSG00000212588	74	70	114	103	92	137
ENSG00000248375	4	10	2	9	2	4
ENSG00000226887	102	46	66	1030	367	273
ENSG00000212490	0	0	0	0	0	2
ENSG00000266656	2	0	0	6	6	4
ENSG00000199901	0	0	0	0	0	2
ENSG00000250302	2	4	0	4	24	8
ENSG00000128045	24	29	26	107	68	26
ENSG00000184178	870	1231	983	1273	1053	425
ENSG00000248115	49	46	38	44	84	24
ENSG00000207385	0	7	4	0	3	1
